41.8206329529,-71.4218979847,0.09704319
41.8514294294,-71.4471815731,0.09662765
41.8260189209,-71.4584659784,0.09693864
41.8477636416,-71.4266177701,0.09711218
41.8266961472,-71.409502988,0.09728712
41.8264284967,-71.4100590679,0.09726238
41.8266572625,-71.4349325733,0.09368962
41.8518687,-71.3907572159,0.097022235
41.848675981,-71.3907979863,0.09718636
41.798149337,-71.4063595534,0.097176254
41.8239994909,-71.4323386117,0.097417474
41.8564144512,-71.4098868445,0.097059906
41.8476031982,-71.4253419602,0.09753299
41.8185192198,-71.4263529695,0.0974921
41.8238371755,-71.4150245207,0.09746319
41.8531697805,-71.3886896042,0.0971967
41.8192655725,-71.4286725728,0.097251356
41.8536526034,-71.3897972062,0.09773359
41.8560697012,-71.442210314,0.09733802
41.796493093,-71.4368229086,0.097491086
41.8594905572,-71.4158660562,0.09770569
41.8253435065,-71.4088316686,0.0964984
41.8527608383,-71.4203937716,0.09616411
41.8248145841,-71.4437760352,0.09723586
41.8506970767,-71.4027545854,0.09783822
41.8277635593,-71.4453049712,0.097863585
41.8223590691,-71.3999608034,0.097106874
41.8287000455,-71.3812039385,0.09742433
41.8118183243,-71.4448838305,0.09715968
41.8121275522,-71.4548189584,0.0979799
41.8532055732,-71.4126270985,0.09623504
41.8588640913,-71.4192639771,0.09610638
41.799384283,-71.4234261079,0.09725553
41.8533998839,-71.44365963,0.097246975
41.8240876993,-71.4279971218,0.09793407
41.8523307301,-71.4376676543,0.09768367
41.854189542,-71.3902502122,0.097233325
41.8243101774,-71.4595289797,0.097029865
41.8552150381,-71.4182728786,0.09724212
41.8497379847,-71.4402069526,0.09691292
41.8280581311,-71.4409198842,0.09653944
41.8115116578,-71.426539408,0.09691647
41.8464016957,-71.4007955791,0.09695667
41.8463386626,-71.4473702654,0.09730148
41.81228734,-71.4611257856,0.097785145
41.8520470357,-71.4210225813,0.09775323
41.8498869215,-71.4356371812,0.09696168
41.8504540495,-71.4493545636,0.09776217
41.8125574474,-71.4284118503,0.09605977
41.8259450956,-71.457760872,0.09696001
41.8467395308,-71.3922869202,0.09732166
41.8196804315,-71.4332181546,0.097219795
41.8559034291,-71.4075439276,0.096844584
41.8587163151,-71.4247004751,0.09690416
41.8480304217,-71.3872899891,0.09739742
41.8245324288,-71.4056238134,0.09697002
41.8197856384,-71.4465132228,0.096482635
41.8543158183,-71.4016361511,0.096912295
41.8177855061,-71.4301897057,0.09691456
41.8454936363,-71.4508649961,0.095433235
41.8200273284,-71.4689337987,0.09750232
41.8505881641,-71.4352925776,0.09751657
41.8120440952,-71.4251317859,0.097056806
41.8283409965,-71.4514543476,0.0963417
41.8220247481,-71.4292940301,0.097559094
41.8225938576,-71.4296147233,0.09643948
41.8206929601,-71.4317775837,0.09770128
41.836212762,-71.3897949412,0.096898824
41.8476014962,-71.4554795029,0.09742901
41.818165497,-71.4343089517,0.096814245
41.8561770741,-71.4341768713,0.09748614
41.8592572532,-71.4159259393,0.097085446
41.8125319066,-71.4502414022,0.09722975
41.8220119945,-71.4432283416,0.097191066
41.8177401313,-71.4070850544,0.0966112
41.8281262244,-71.4153143338,0.09625539
41.8485931595,-71.4039021887,0.09693301
41.8508244915,-71.3892546855,0.09748244
41.82327246,-71.4457109833,0.09735176
41.8228335458,-71.4039118827,0.09698042
41.8363982283,-71.3960114025,0.09700841
41.8203080109,-71.4691260121,0.09697983
41.8473364874,-71.4285751869,0.09752363
41.8278047691,-71.3929096178,0.09746614
41.8215781433,-71.4340050218,0.09714869
41.7987086314,-71.4183974455,0.09738618
41.8570934403,-71.4244159239,0.09748876
41.826761891,-71.3938536735,0.09770292
41.8489427546,-71.4471211517,0.09713915
41.8458011365,-71.3891851943,0.096674174
41.8184804419,-71.4269756991,0.09691134
41.8195856037,-71.3961988533,0.09681022
41.8519360837,-71.4311306746,0.09664357
41.8276583061,-71.4183887485,0.09706172
41.8006574622,-71.4241291077,0.097264916
41.8192123599,-71.4630057463,0.09705943
41.8231228496,-71.448060989,0.096728176
41.8235238433,-71.425787312,0.09643108
41.8479103267,-71.4031762284,0.09724298
41.8534608409,-71.4426185943,0.09724212
41.8481462598,-71.4153328152,0.096857935
41.856078373,-71.4109370346,0.09724322
41.8504711234,-71.4421988093,0.09704286
41.7986201399,-71.4125368654,0.09739801
41.8265796467,-71.3905028987,0.09711939
41.8568284492,-71.4210499405,0.09726572
41.8222102922,-71.4136301711,0.09624177
41.8576382401,-71.4194712558,0.09757346
41.8516119949,-71.4397969483,0.09678957
41.8478571011,-71.4147202121,0.0970943
41.8195296479,-71.4385658456,0.09677854
41.8552796433,-71.4399645374,0.096927226
41.8268240275,-71.4120813505,0.09664956
41.8238028546,-71.422154907,0.09703681
41.8196977184,-71.4447301036,0.0974215
41.8461339976,-71.3924525381,0.097914636
41.8556984268,-71.3999084374,0.09712693
41.8535950438,-71.4017835545,0.09720421
41.8199410895,-71.444343295,0.096589506
41.8180109987,-71.423711747,0.097103775
41.8498303136,-71.4500093207,0.09708369
41.8504068501,-71.4497016901,0.09736344
41.8253838084,-71.4106017387,0.09627712
